piRNA Div_Group
308 2.03094439543633 Medium-high
309 2.02510417591233 High
310 2.00504929189961 Medium-high
311 2.00504929189961 High
312 1.99676063983885 Medium-low
313 1.99361115235761 Low
314 1.98937598887471 Medium-high
315 1.98509911776237 Medium-low
316 1.98077970937521 Low
317 1.98077970937521 Medium-high
318 1.97860378762981 Medium-high
319 1.97751172484173 Medium-high
320 1.97641690906403 Medium-low
321 1.96978941490273 Low
322 1.96978941490273 Low
323 1.96531422230418 High
324 1.96192730283092 High
325 1.95736992680578 Medium-low
326 1.94927759887059 Medium-high
327 1.94810914390888 Medium-high
328 1.94458479763807 Medium-high
329 1.94340363111047 High
330 1.93744912556883 Medium-low
331 1.92528944947644 Medium-high
332 1.92405454508255 Low
333 1.92032862257198 Medium-low
334 1.91907951091002 Medium-low
335 1.91907951091002 Medium-low
336 1.91531047410165 Medium-high
337 1.91150844103404 Medium-high
338 1.90767282886546 Medium-high
339 1.90380303917359 High
340 1.90120388905979 Medium-high
341 1.89463713373028 Medium-high
342 1.89331178290567 Medium-high
343 1.89064888533971 High
344 1.88662367202079 High
345 1.88391931965547 Medium-low
346 1.88391931965547 Medium-high
347 1.88119802170881 Medium-high
348 1.88119802170881 Medium-low
349 1.88119802170881 Medium-high
350 1.87983095151795 Medium-low
351 1.87983095151795 High
352 1.87845956447763 High
353 1.872930296904 Medium-low
354 1.87153691011142 Medium-low
355 1.86591822264486 Medium-low
356 1.86591822264486 Medium-high
357 1.85735149758748 Medium-high
358 1.8559071358914 Medium-high
359 1.8559071358914 Medium-high
360 1.8471386122103 Medium-low
361 1.8471386122103 Medium-low
362 1.83969379632267 Low
363 1.83667976457102 Medium-high
364 1.83516486813819 High
365 1.83364466897478 Low
366 1.8305882130474 Medium-high
367 1.82905188058855 Medium-low
368 1.82751009399808 High
369 1.82596281441258 Medium-high
370 1.82441000255177 Low
371 1.81497469985308 Medium-high
372 1.80206670514327 Medium-low
373 1.79212753483858 Medium-low
374 1.78537275891968 Medium-high
375 1.78537275891968 High
376 1.78537275891968 Medium-high
377 1.78195556051378 Medium-high
378 1.78023682518824 Medium-high
379 1.78023682518824 Medium-low
380 1.77851126087373 High
381 1.77503942668994 Medium-low
382 1.76801136873337 Medium-low
383 1.76266466680112 Low
384 1.76086770442544 Medium-high
385 1.75543177059375 Medium-high
386 1.7517696429154 Medium-low
387 1.7517696429154 Medium-low
388 1.74435142378822 Medium-high
389 1.74435142378822 Medium-high
390 1.74059424999938 Medium-low
391 1.73489683205778 Medium-high
392 1.73298096120334 Medium-high
393 1.7310566011058 Medium-high
394 1.72718210990073 Medium-high
395 1.7252318246009 Medium-high
396 1.72327274163654 Medium-low
397 1.72327274163654 Medium-high
398 1.72130478127598 Medium-low
399 1.72130478127598 Medium-high
400 1.72130478127598 High
401 1.70930598907787 Medium-low
402 1.70523157559706 Medium-high
403 1.69696624928353 Medium-low
404 1.69066235941503 High
405 1.69066235941503 Medium-high
406 1.68426561763191 Medium-high
407 1.68211226033858 High
408 1.68211226033858 Medium-high
409 1.67994817285326 Medium-low
410 1.67994817285326 Medium-low
411 1.67558737579199 Low
412 1.66673217996491 Medium-high
413 1.66448987866975 High
414 1.65769266330351 Medium-high
415 1.65769266330351 Medium-high
416 1.65540307653515 Medium-high
417 1.65540307653515 Medium-high
418 1.65310135513615 Medium-low
419 1.64846098912483 Medium-high
420 1.64846098912483 Medium-high
421 1.64612207961196 Medium-low
422 1.64612207961196 Medium-low
423 1.64377050557657 Medium-high
424 1.63181776086832 Medium-high
425 1.63181776086832 High
426 1.62201291183428 Medium-low
427 1.61952671750366 Medium-high
428 1.61198158061705 Medium-high
429 1.60687766656655 Medium-high
430 1.60687766656655 Low
431 1.60430303854934 Medium-high
432 1.60171305629487 Medium-low
433 1.59910753556858 Medium-high
434 1.59910753556858 Medium-high
435 1.59384912500163 Medium-low
436 1.58584016852689 High
437 1.58313735541795 High
438 1.57768073715495 Medium-high
439 1.5721546868592 High
