piRNA Div_Group
356 0.732894551087472 Medium-low
357 0.732894551087472 Medium-high
358 0.716499759854184 Medium-high
359 0.716499759854184 Medium-high
360 0.699461695457171 Medium-low
361 0.699461695457171 Medium-low
362 0.699461695457171 Medium-high
363 0.699461695457171 Medium-high
364 0.681727809582306 Medium-high
365 0.681727809582306 High
366 0.681727809582306 Medium-high
367 0.663238839782431 Medium-low
368 0.663238839782431 Low
369 0.643927614572075 Medium-high
370 0.623717580274809 Medium-high
371 0.623717580274809 Medium-high
372 0.623717580274809 High
373 0.623717580274809 Medium-high
374 0.623717580274809 High
375 0.623717580274809 High
376 0.602520968057447 Medium-high
377 0.602520968057447 High
378 0.602520968057447 Medium-high
379 0.580236490250603 Low
380 0.580236490250603 Medium-low
381 0.580236490250603 High
382 0.580236490250603 High
383 0.556746413007195 Medium-high
384 0.531912791033897 High
385 0.505572559004901 Medium-high
386 0.505572559004901 High
387 0.477531035968768 Medium-low
388 0.477531035968768 Medium-low
389 0.477531035968768 Medium-high
390 0.477531035968768 High
391 0.477531035968768 Medium-high
392 0.447553184202674 High
393 0.447553184202674 Medium-high
394 0.447553184202674 Medium-high
395 0.447553184202674 High
396 0.447553184202674 Medium-high
397 0.447553184202674 High
398 0.415351621309001 Medium-high
399 0.415351621309001 Medium-high
400 0.415351621309001 Medium-high
401 0.415351621309001 Medium-high
402 0.415351621309001 High
403 0.415351621309001 High
404 0.415351621309001 High
405 0.380569821444597 Medium-high
406 0.380569821444597 Medium-high
407 0.380569821444597 Medium-high
408 0.380569821444597 Medium-low
409 0.380569821444597 High
410 0.380569821444597 Medium-high
411 0.380569821444597 Medium-high
412 0.380569821444597 Medium-high
413 0.380569821444597 Medium-high
414 0.342757985143113 Medium-low
415 0.342757985143113 Medium-high
416 0.342757985143113 Medium-high
417 0.342757985143113 Medium-high
418 0.342757985143113 Medium-low
419 0.342757985143113 High
420 0.342757985143113 Medium-high
421 0.342757985143113 High
422 0.342757985143113 High
423 0.342757985143113 High
424 0.342757985143113 High
425 0.342757985143113 Medium-high
426 0.3013373678437 Medium-high
427 0.3013373678437 Medium-low
428 0.3013373678437 Medium-low
429 0.3013373678437 Medium-low
430 0.3013373678437 Medium-high
431 0.3013373678437 Medium-high
432 0.3013373678437 High
433 0.3013373678437 Medium-high
434 0.255545735559497 Medium-high
435 0.255545735559497 High
436 0.255545735559497 High
437 0.255545735559497 High
438 0.255545735559497 Medium-high
439 0.255545735559497 Medium-high
440 0.255545735559497 High
441 0.255545735559497 High
442 0.255545735559497 High
443 0.20435053218295 Medium-high
444 0.20435053218295 Medium-low
445 0.20435053218295 Low
446 0.20435053218295 Medium-high
447 0.20435053218295 Medium-high
448 0.20435053218295 High
449 0.20435053218295 Medium-low
450 0.20435053218295 High
451 0.20435053218295 High
452 0.20435053218295 High
453 0.20435053218295 Medium-high
454 0.146303703560793 Medium-low
455 0.146303703560793 Medium-high
456 0.146303703560793 Medium-high
457 0.146303703560793 High
458 0.146303703560793 High
459 0.146303703560793 High
460 0.146303703560793 High
461 0.146303703560793 High
462 0.146303703560793 High
463 0.146303703560793 High
464 0.0792837276141921 Medium-high
465 0.0792837276141921 Medium-low
466 0.0792837276141921 Medium-high
467 0.0792837276141921 Medium-high
468 0.0792837276141921 Medium-low
469 0.0792837276141921 Medium-low
470 0.0792837276141921 Medium-high
471 0.0792837276141921 Medium-low
472 0.0792837276141921 Medium-high
473 0.0792837276141921 High
474 0.0792837276141921 High
475 0.0792837276141921 Medium-high
476 0.0792837276141921 High
477 0.0792837276141921 High
478 0.0792837276141921 Medium-high
479 0.0792837276141921 Medium-high
480 0.0792837276141921 High
481 0.0792837276141921 High
482 0.0792837276141921 High
483 0.0792837276141921 High
484 0.0792837276141921 Medium-high
485 0.0792837276141921 High
486 0.0792837276141921 High
487 0.0792837276141921 High
