piRNA Div_Group
377 2.0594704135252 Medium-low
378 2.0594704135252 Low
379 2.0594704135252 Medium-high
380 2.0594704135252 High
381 2.05405545393921 Medium-high
382 2.04857212509026 Medium-high
383 2.0430186784173 Low
384 2.03739329740957 High
385 2.02591910495938 Medium-low
386 2.02006628743907 Medium-high
387 2.01413351502993 High
388 2.00811857292561 High
389 2.00811857292561 Medium-high
390 2.00201915299816 Medium-high
391 2.00201915299816 Low
392 2.00201915299816 High
393 1.99583284848044 Medium-low
394 1.99583284848044 Low
395 1.99583284848044 High
396 1.98955714826427 High
397 1.98955714826427 High
398 1.98318943078048 Medium-high
399 1.96350616051416 High
400 1.95674170815962 High
401 1.94987022526433 Medium-low
402 1.94987022526433 Medium-high
403 1.94288827032083 Medium-high
404 1.94288827032083 High
405 1.94288827032083 High
406 1.94288827032083 High
407 1.93579223311602 Medium-high
408 1.93579223311602 Low
409 1.92857832352095 Medium-high
410 1.92857832352095 Medium-high
411 1.92124255933367 Medium-low
412 1.91378075307765 High
413 1.91378075307765 High
414 1.90618849764611 Medium-high
415 1.90618849764611 Medium-low
416 1.89846115066897 Medium-high
417 1.89846115066897 Medium-high
418 1.89846115066897 High
419 1.89846115066897 Medium-low
420 1.89846115066897 Medium-high
421 1.89846115066897 Medium-high
422 1.89059381746373 Medium-high
423 1.89059381746373 Medium-low
424 1.89059381746373 High
425 1.89059381746373 Medium-high
426 1.89059381746373 High
427 1.89059381746373 Medium-high
428 1.89059381746373 Medium-high
429 1.89059381746373 Medium-high
430 1.88258133241339 Medium-high
431 1.88258133241339 High
432 1.88258133241339 Medium-high
433 1.87441823859392 Medium-high
434 1.87441823859392 Medium-low
435 1.86609876545027 Medium-low
436 1.85761680429194 Low
437 1.85761680429194 Medium-high
438 1.84896588134768 Medium-low
439 1.84896588134768 Medium-high
440 1.84013912808148 Medium-low
441 1.84013912808148 Medium-high
442 1.84013912808148 Medium-low
443 1.84013912808148 High
444 1.83112924842889 High
445 1.83112924842889 Medium-high
446 1.8219284825622 Medium-high
447 1.81252856673351 Medium-low
448 1.81252856673351 Medium-high
449 1.81252856673351 High
450 1.81252856673351 High
451 1.80292068867506 Medium-low
452 1.80292068867506 Medium-low
453 1.80292068867506 Medium-high
454 1.79309543795341 Medium-high
455 1.79309543795341 Medium-high
456 1.79309543795341 Medium-high
457 1.79309543795341 High
458 1.79309543795341 Medium-high
459 1.78304275057684 High
460 1.78304275057684 Medium-high
461 1.78304275057684 High
462 1.78304275057684 Medium-high
463 1.78304275057684 High
464 1.77275184703826 Medium-low
465 1.77275184703826 Medium-low
466 1.77275184703826 Medium-low
467 1.77275184703826 Medium-high
468 1.7622111628378 Medium-high
469 1.7622111628378 Medium-high
470 1.75140827036219 Medium-high
471 1.74032979079764 High
472 1.74032979079764 Low
473 1.74032979079764 High
474 1.74032979079764 High
475 1.74032979079764 High
476 1.74032979079764 High
477 1.72896129451041 High
478 1.72896129451041 Medium-low
479 1.72896129451041 Medium-high
480 1.71728718803457 Medium-high
481 1.71728718803457 Medium-high
482 1.71728718803457 High
483 1.71728718803457 High
484 1.70529058544625 Medium-high
