piRNA Div_Group
617 1.79205819913073 Medium-high
618 1.78553545500685 Medium-high
619 1.78553545500685 Medium-low
620 1.77891324892344 Medium-low
621 1.77891324892344 Medium-high
622 1.77891324892344 Medium-low
623 1.77891324892344 Medium-low
627 1.77218850056149 Medium-low
628 1.77218850056149 Medium-high
629 1.77218850056149 Low
630 1.77218850056149 Medium-low
631 1.77218850056149 Medium-low
633 1.76535798425296 Medium-low
634 1.75841831968975 Medium-high
635 1.75841831968975 Medium-high
636 1.75841831968975 Medium-high
637 1.75136596187827 Medium-low
639 1.75136596187827 Medium-low
640 1.74419719026486 Low
642 1.74419719026486 Medium-low
643 1.73690809694848 Medium-low
644 1.73690809694848 Medium-high
645 1.72949457388725 Medium-high
646 1.72949457388725 High
648 1.72949457388725 Medium-low
649 1.7219522989939 Medium-high
650 1.7219522989939 Medium-high
651 1.7219522989939 Medium-high
652 1.7219522989939 Low
653 1.7219522989939 Medium-low
654 1.7219522989939 High
655 1.71427672100246 Medium-low
656 1.70646304297325 Medium-high
657 1.70646304297325 Medium-low
658 1.69850620428681 Medium-high
660 1.69040086095714 Medium-high
661 1.69040086095714 Low
662 1.69040086095714 Medium-high
663 1.69040086095714 Medium-low
665 1.69040086095714 Medium-low
666 1.68214136407279 Medium-high
668 1.68214136407279 Low
669 1.67372173614779 Low
670 1.67372173614779 Medium-high
671 1.67372173614779 Medium-high
672 1.67372173614779 Medium-high
673 1.67372173614779 Low
674 1.67372173614779 Low
676 1.66513564513445 Medium-high
677 1.66513564513445 Medium-low
678 1.66513564513445 Medium-high
679 1.66513564513445 Medium-low
680 1.66513564513445 Medium-low
681 1.66513564513445 Medium-low
682 1.65637637581511 Medium-high
683 1.65637637581511 Medium-low
686 1.64743679824901 Medium-high
687 1.63830933290286 Medium-high
689 1.61945793686021 Medium-low
690 1.60971622986503 Medium-low
693 1.59975098171143 Medium-high
694 1.59975098171143 Medium-high
695 1.58955169185822 Medium-low
696 1.58955169185822 Medium-low
698 1.56840512166466 Medium-low
699 1.56840512166466 Medium-low
700 1.55743274347854 Low
701 1.55743274347854 Medium-high
702 1.55743274347854 Medium-low
703 1.55743274347854 Medium-low
705 1.55743274347854 Medium-high
706 1.55743274347854 Medium-low
707 1.54617594871583 Medium-low
708 1.54617594871583 Low
709 1.54617594871583 High
710 1.54617594871583 Medium-low
711 1.53461959930528 Medium-low
713 1.53461959930528 Medium-low
715 1.53461959930528 Medium-low
718 1.51054133609813 Medium-low
719 1.51054133609813 Medium-low
720 1.51054133609813 Medium-high
721 1.51054133609813 Medium-low
722 1.51054133609813 Medium-high
723 1.51054133609813 Medium-high
724 1.51054133609813 Low
725 1.51054133609813 Low
726 1.49798235892062 Medium-high
727 1.49798235892062 Medium-low
728 1.49798235892062 Medium-low
729 1.47171936631237 Low
730 1.47171936631237 Medium-high
732 1.45796724157384 Medium-high
733 1.45796724157384 Medium-low
734 1.44376536953799 Medium-low
735 1.44376536953799 Medium-low
736 1.44376536953799 Medium-high
737 1.42908333580757 Medium-high
738 1.42908333580757 Medium-low
741 1.4138875325059 Medium-high
742 1.4138875325059 Medium-high
743 1.4138875325059 Medium-low
744 1.4138875325059 Medium-low
745 1.39814069492823 High
746 1.39814069492823 Low
749 1.38180135098467 Medium-high
750 1.38180135098467 Low
751 1.38180135098467 High
752 1.38180135098467 Medium-low
753 1.36482316296496 Medium-low
754 1.36482316296496 Medium-low
755 1.36482316296496 Medium-low
757 1.34715413532112 Medium-low
758 1.34715413532112 Low
759 1.34715413532112 Medium-high
760 1.34715413532112 Medium-low
762 1.34715413532112 Low
763 1.34715413532112 High
764 1.34715413532112 Medium-low
765 1.34715413532112 Medium-low
766 1.34715413532112 Medium-high
767 1.32873565434789 Medium-low
768 1.32873565434789 Medium-low
769 1.32873565434789 Medium-low
770 1.32873565434789 Medium-high
772 1.32873565434789 Medium-low
773 1.32873565434789 Medium-low
775 1.30950131505284 Medium-low
777 1.28937547598947 Low
778 1.28937547598947 Low
779 1.28937547598947 High
780 1.28937547598947 Medium-low
782 1.28937547598947 Medium-low
783 1.28937547598947 Medium-high
784 1.28937547598947 Medium-high
786 1.26827146265705 Low
787 1.26827146265705 Medium-low
788 1.26827146265705 Medium-high
789 1.24608931164812 Medium-high
790 1.24608931164812 Medium-low
791 1.24608931164812 Medium-high
792 1.24608931164812 Low
793 1.24608931164812 Medium-low
794 1.24608931164812 Medium-low
797 1.2227129070428 Medium-high
798 1.2227129070428 Medium-low
799 1.2227129070428 Medium-high
800 1.2227129070428 Medium-low
801 1.2227129070428 Low
802 1.2227129070428 Medium-low
803 1.2227129070428 Low
804 1.2227129070428 Medium-low
805 1.19800630132156 Medium-high
806 1.19800630132156 Medium-low
807 1.19800630132156 Medium-low
808 1.19800630132156 Medium-low
809 1.19800630132156 Medium-low
810 1.19800630132156 Medium-low
811 1.19800630132156 Medium-high
813 1.17180892520228 Medium-low
814 1.17180892520228 Medium-high
815 1.17180892520228 Low
816 1.17180892520228 Medium-low
817 1.17180892520228 Medium-low
818 1.17180892520228 Medium-high
819 1.17180892520228 Medium-high
821 1.14392925772137 Medium-low
822 1.14392925772137 Medium-low
823 1.14392925772137 High
824 1.14392925772137 Medium-low
825 1.14392925772137 Medium-low
826 1.14392925772137 Medium-high
827 1.14392925772137 Medium-low
828 1.14392925772137 Medium-low
829 1.11413632157543 Medium-high
830 1.11413632157543 Medium-high
831 1.11413632157543 Medium-high
832 1.11413632157543 Low
834 1.11413632157543 Medium-low
835 1.08214804053865 Medium-high
836 1.08214804053865 Medium-low
837 1.08214804053865 Medium-high
