piRNA Div_Group
656 0.877125840928776 Medium-high
657 0.877125840928776 High
658 0.862946376046495 Medium-high
659 0.862946376046495 Medium-high
660 0.862946376046495 High
661 0.862946376046495 High
662 0.862946376046495 Medium-high
663 0.848288289112352 Medium-high
664 0.848288289112352 High
665 0.848288289112352 High
666 0.833118136583705 Medium-high
667 0.833118136583705 High
668 0.833118136583705 High
669 0.833118136583705 Medium-high
670 0.817398842339597 High
671 0.817398842339597 Medium-high
672 0.817398842339597 High
673 0.817398842339597 Medium-high
674 0.801089151767964 High
675 0.801089151767964 Medium-low
676 0.784142979284633 Medium-low
677 0.784142979284633 Medium-low
678 0.784142979284633 High
679 0.784142979284633 High
680 0.766508623302311 High
681 0.748127814963463 Low
682 0.748127814963463 High
683 0.748127814963463 High
684 0.748127814963463 Medium-high
685 0.748127814963463 Medium-low
686 0.748127814963463 High
687 0.728934556519671 Medium-high
688 0.728934556519671 Medium-low
689 0.728934556519671 Medium-high
690 0.728934556519671 High
691 0.728934556519671 High
692 0.728934556519671 Medium-low
693 0.728934556519671 Medium-high
694 0.728934556519671 Medium-high
695 0.70885369094575 High
696 0.687799124531347 Medium-high
697 0.687799124531347 High
698 0.687799124531347 Medium-high
699 0.687799124531347 High
700 0.665671596246746 High
701 0.665671596246746 Medium-high
702 0.665671596246746 Medium-high
703 0.642355847712115 Medium-low
704 0.642355847712115 High
705 0.642355847712115 High
706 0.617716989460923 High
707 0.617716989460923 High
708 0.591595773021489 Medium-low
709 0.591595773021489 High
710 0.591595773021489 High
711 0.563802347964087 High
712 0.563802347964087 High
713 0.534107881197293 Medium-low
715 0.534107881197293 Medium-high
716 0.534107881197293 High
717 0.534107881197293 Medium-high
718 0.534107881197293 High
719 0.502233095083477 Medium-low
720 0.502233095083477 High
721 0.502233095083477 Medium-high
722 0.502233095083477 Medium-high
723 0.502233095083477 Medium-low
724 0.467832256360184 Medium-high
725 0.467832256360184 Medium-high
726 0.467832256360184 Low
727 0.467832256360184 Medium-low
728 0.467832256360184 Medium-high
729 0.467832256360184 High
730 0.430470260926796 Medium-high
732 0.430470260926796 Medium-high
733 0.430470260926796 High
734 0.389588901885011 Medium-high
735 0.389588901885011 Medium-low
737 0.389588901885011 Medium-high
738 0.389588901885011 Medium-high
739 0.389588901885011 High
740 0.389588901885011 High
743 0.344455549010816 Low
744 0.344455549010816 High
745 0.344455549010816 High
746 0.294081939422572 Low
747 0.294081939422572 Medium-high
749 0.294081939422572 Medium-high
751 0.294081939422572 High
752 0.294081939422572 High
753 0.294081939422572 Medium-high
754 0.294081939422572 High
755 0.237089403487157 Medium-high
756 0.237089403487157 Medium-high
757 0.237089403487157 Medium-high
758 0.237089403487157 High
759 0.171471594363091 Medium-high
760 0.171471594363091 Medium-low
761 0.171471594363091 Medium-low
762 0.171471594363091 Low
763 0.171471594363091 Medium-high
764 0.171471594363091 High
765 0.171471594363091 High
766 0.171471594363091 High
767 0.171471594363091 Medium-high
768 0.171471594363091 Medium-high
769 0.0941441151693186 Medium-low
770 0.0941441151693186 Medium-high
771 0.0941441151693186 Medium-low
772 0.0941441151693186 Low
773 0.0941441151693186 Medium-high
774 0.0941441151693186 High
775 0.0941441151693186 High
776 0.0941441151693186 Medium-high
777 0.0941441151693186 Medium-high
778 0.0941441151693186 High
779 0.0941441151693186 Medium-high
780 0 Medium-low
781 0 Medium-low
782 0 Medium-high
784 0 Medium-high
786 0 High
787 0 High
788 0 High
