piRNA Div_Group
450 1.13133522914942 High
451 1.11816333658029 High
452 1.11816333658029 Medium-high
454 1.09055686599218 Medium-low
455 1.09055686599218 Medium-high
456 1.07606640073148 Medium-high
457 1.07606640073148 Medium-high
458 1.07606640073148 High
460 1.06107571531179 Medium-low
461 1.0455490352549 Medium-high
462 1.02944660555439 Medium-high
463 1.02944660555439 Medium-high
464 1.02944660555439 Medium-low
465 1.01272407731707 Medium-low
466 0.995331771514452 Medium-low
467 0.995331771514452 Low
468 0.995331771514452 Medium-high
469 0.977213789060138 Medium-high
470 0.977213789060138 High
471 0.938539348101626 High
472 0.938539348101626 Medium-low
473 0.917828932327144 Medium-high
474 0.917828932327144 Medium-low
475 0.896081216051601 High
476 0.896081216051601 Medium-high
477 0.849017952932102 Medium-high
478 0.849017952932102 High
479 0.823424429745734 Medium-high
480 0.796227674401935 Medium-low
481 0.767213324403222 Medium-high
482 0.767213324403222 High
484 0.736120925007449 Medium-high
488 0.702629687598748 Medium-high
489 0.702629687598748 Medium-low
491 0.702629687598748 Medium-high
495 0.666338283654379 Low
496 0.626735400555799 High
499 0.48017312837273 Medium-high
500 0.48017312837273 Medium-low
502 0.417791222005599 Medium-low
503 0.417791222005599 Medium-low
506 0.34492126114562 Medium-high
507 0.34492126114562 Medium-high
508 0.34492126114562 Medium-high
509 0.34492126114562 Medium-high
510 0.257309468577388 Medium-low
511 0.257309468577388 Medium-high
512 0.257309468577388 Medium-high
514 0.147438608459083 Medium-low
515 0.147438608459083 Medium-high
516 0.147438608459083 Medium-high
517 0.147438608459083 Medium-high
