"","num","cum","species"
"228",25,97.5388842013814,"GoldenHamster"
"229",26,97.6115150453829,"GoldenHamster"
"230",27,97.6801977698583,"GoldenHamster"
"231",28,97.7468336581738,"GoldenHamster"
"232",29,97.8121231831486,"GoldenHamster"
"233",30,97.8764939061139,"GoldenHamster"
"234",31,97.9366435980651,"GoldenHamster"
"235",32,97.9962292729411,"GoldenHamster"
"236",33,98.0507206000414,"GoldenHamster"
"237",34,98.1049117245049,"GoldenHamster"
"238",35,98.1584478613974,"GoldenHamster"
"239",36,98.210819575941,"GoldenHamster"
"240",37,98.2593432385042,"GoldenHamster"
"241",38,98.305965617701,"GoldenHamster"
"242",39,98.3521422414675,"GoldenHamster"
"243",40,98.3972545104309,"GoldenHamster"
"244",41,98.4417663741207,"GoldenHamster"
"245",42,98.4846680600314,"GoldenHamster"
"246",43,98.5254137451871,"GoldenHamster"
"247",44,98.5658683247556,"GoldenHamster"
"248",45,98.6061227692329,"GoldenHamster"
"249",46,98.6455220910478,"GoldenHamster"
"250",47,98.6844301721844,"GoldenHamster"
"251",48,98.7222920926171,"GoldenHamster"
"252",49,98.7586348057666,"GoldenHamster"
"253",50,98.7938312906667,"GoldenHamster"
"254",51,98.8286093112851,"GoldenHamster"
"255",52,98.8633509437052,"GoldenHamster"
"256",53,98.8980561879269,"GoldenHamster"
"257",54,98.9322156091726,"GoldenHamster"
"258",55,98.9660930218807,"GoldenHamster"
"259",56,98.9990880207777,"GoldenHamster"
"260",57,99.0311278294667,"GoldenHamster"
"261",58,99.0614937810295,"GoldenHamster"
"262",59,99.0906953102435,"GoldenHamster"
"263",60,99.1193601135312,"GoldenHamster"
"264",61,99.1478702669757,"GoldenHamster"
"265",62,99.1763440322217,"GoldenHamster"
"266",63,99.2047541181206,"GoldenHamster"
"267",64,99.2330914276227,"GoldenHamster"
"268",65,99.2588178838898,"GoldenHamster"
"269",66,99.2845079519585,"GoldenHamster"
"270",67,99.3101161465808,"GoldenHamster"
"271",68,99.3351603241279,"GoldenHamster"
"272",69,99.3598588137902,"GoldenHamster"
"273",70,99.383456560451,"GoldenHamster"
"274",71,99.4069633366158,"GoldenHamster"
"275",72,99.4298515134079,"GoldenHamster"
"276",73,99.4526123315056,"GoldenHamster"
"277",74,99.4753731496033,"GoldenHamster"
"278",75,99.4980611913041,"GoldenHamster"
"279",76,99.5206946507074,"GoldenHamster"
"280",77,99.5431916543667,"GoldenHamster"
"281",78,99.5652610966948,"GoldenHamster"
"282",79,99.5873123449237,"GoldenHamster"
"283",80,99.6092271374087,"GoldenHamster"
"284",81,99.6308872125048,"GoldenHamster"
"285",82,99.6524199289066,"GoldenHamster"
"286",83,99.6738161895643,"GoldenHamster"
"287",84,99.6951123826765,"GoldenHamster"
"288",85,99.7160719849535,"GoldenHamster"
"289",86,99.7367677727921,"GoldenHamster"
"290",87,99.7572634255395,"GoldenHamster"
"291",88,99.7777226900885,"GoldenHamster"
"292",89,99.7978271697032,"GoldenHamster"
"293",90,99.817767902425,"GoldenHamster"
"294",91,99.8371355210221,"GoldenHamster"
"295",92,99.8563575868257,"GoldenHamster"
"296",93,99.8755068762324,"GoldenHamster"
"297",94,99.8942649925063,"GoldenHamster"
"298",95,99.9129230412347,"GoldenHamster"
"299",96,99.9307623554991,"GoldenHamster"
"300",97,99.9482559818787,"GoldenHamster"
"301",98,99.9656404436631,"GoldenHamster"
"302",99,99.9828611585548,"GoldenHamster"
"303",100,100,"GoldenHamster"
"304",0,0,"ChineseHamster"
"305",1,15.7575040270459,"ChineseHamster"
"306",2,25.8729260394411,"ChineseHamster"
"307",3,33.6558344246382,"ChineseHamster"
"308",4,41.3653244103071,"ChineseHamster"
"309",5,48.7437135062819,"ChineseHamster"
"310",6,52.8684415560427,"ChineseHamster"
"311",7,56.7157871750618,"ChineseHamster"
"312",8,60.3951122864169,"ChineseHamster"
"313",9,63.7520271494078,"ChineseHamster"
"314",10,66.5616262720553,"ChineseHamster"
"315",11,68.7198598803875,"ChineseHamster"
"316",12,70.6946037260054,"ChineseHamster"
"317",13,72.5724008504456,"ChineseHamster"
"318",14,74.3514473724566,"ChineseHamster"
"319",15,76.0301859844829,"ChineseHamster"
"320",16,77.4857840530928,"ChineseHamster"
"321",17,78.7889606447184,"ChineseHamster"
"322",18,79.8057310734897,"ChineseHamster"
"323",19,80.7200220134075,"ChineseHamster"
"324",20,81.6325869374513,"ChineseHamster"
"325",21,82.5278917027562,"ChineseHamster"
"326",22,83.4093364308181,"ChineseHamster"
"327",23,84.2841928827497,"ChineseHamster"
"328",24,84.9871312322745,"ChineseHamster"
"329",25,85.661103661269,"ChineseHamster"
"330",26,86.2949581172948,"ChineseHamster"
"331",27,86.9149914687664,"ChineseHamster"
"332",28,87.4874317710035,"ChineseHamster"
"333",29,88.0585094291295,"ChineseHamster"
"334",30,88.6291025915717,"ChineseHamster"
"335",31,89.1303739385273,"ChineseHamster"
"336",32,89.5964804157111,"ChineseHamster"
"337",33,90.0598356495471,"ChineseHamster"
"338",34,90.4964441261192,"ChineseHamster"
"339",35,90.9315558570964,"ChineseHamster"
"340",36,91.3233008985102,"ChineseHamster"
"341",37,91.6907346386426,"ChineseHamster"
"342",38,92.0173625949693,"ChineseHamster"
"343",39,92.3403092492692,"ChineseHamster"
"344",40,92.6621398331544,"ChineseHamster"
"345",41,92.9568992207017,"ChineseHamster"
"346",42,93.2477480359432,"ChineseHamster"
"347",43,93.5313034608002,"ChineseHamster"
"348",44,93.8100312322356,"ChineseHamster"
"349",45,94.077031612608,"ChineseHamster"
"350",46,94.3057352046806,"ChineseHamster"
"351",47,94.5320552510226,"ChineseHamster"
"352",48,94.7558663018587,"ChineseHamster"
"353",49,94.9789462833146,"ChineseHamster"
"354",50,95.1845887460045,"ChineseHamster"
"355",51,95.3888080026229,"ChineseHamster"
"356",52,95.5867288153505,"ChineseHamster"
"357",53,95.7694961603933,"ChineseHamster"
"358",54,95.95007462315,"ChineseHamster"
"359",55,96.1294937569487,"ChineseHamster"
"360",56,96.3041241700145,"ChineseHamster"
"361",57,96.4656126376546,"ChineseHamster"
"362",58,96.6235539047519,"ChineseHamster"
"363",59,96.772977564692,"ChineseHamster"
"364",60,96.913507268149,"ChineseHamster"
"365",61,97.0501437027176,"ChineseHamster"
"366",62,97.1832848469952,"ChineseHamster"
"367",63,97.3098333892883,"ChineseHamster"
"368",64,97.436282436932,"ChineseHamster"
"369",65,97.5577524262527,"ChineseHamster"
"370",66,97.6714142485249,"ChineseHamster"
"371",67,97.7850371381082,"ChineseHamster"
"372",68,97.8916694471095,"ChineseHamster"
"373",69,97.993417866583,"ChineseHamster"
"374",70,98.0936435853355,"ChineseHamster"
"375",71,98.1930127849327,"ChineseHamster"
"376",72,98.2920488937471,"ChineseHamster"
"377",73,98.3876978586286,"ChineseHamster"
"378",74,98.4804831079498,"ChineseHamster"
"379",75,98.5595294439491,"ChineseHamster"
"380",76,98.637329933904,"ChineseHamster"
"381",77,98.7114794028124,"ChineseHamster"
"382",78,98.7826699873655,"ChineseHamster"
"383",79,98.849898089361,"ChineseHamster"
"384",80,98.9155342769665,"ChineseHamster"
"385",81,98.9805734966759,"ChineseHamster"
"386",82,99.045340187563,"ChineseHamster"
"387",83,99.1098473271909,"ChineseHamster"
"388",84,99.1716291785968,"ChineseHamster"
"389",85,99.2333072094991,"ChineseHamster"
"390",86,99.2944185534854,"ChineseHamster"
"391",87,99.3540980396915,"ChineseHamster"
"392",88,99.4123759490978,"ChineseHamster"
"393",89,99.466777893033,"ChineseHamster"
"394",90,99.5185280882696,"ChineseHamster"
"395",91,99.5702263732543,"ChineseHamster"
"396",92,99.6218467928614,"ChineseHamster"
"397",93,99.6727750757771,"ChineseHamster"
"398",94,99.7229852668756,"ChineseHamster"
"399",95,99.7726893330186,"ChineseHamster"
"400",96,99.8210350809049,"ChineseHamster"
"401",97,99.8684550959667,"ChineseHamster"
"402",98,99.9137597682657,"ChineseHamster"
"403",99,99.9572475817501,"ChineseHamster"
"404",100,100,"ChineseHamster"
